"","levels.dat.IID.","mean","sum","length","cl1","cl2","cl3","cl4","cl5","cl6","Froh","IID"
"49","SC333886",1787.043,14296.344,8,41785.935,18692.545,19551.569,2569.732,NA,NA,0.00496222847846588,"SC333886"
"50","SC333892",2401.9128,12009.564,5,41210.829,41994.163,12024.309,8801.17999999999,NA,NA,0.00416849234285064,"SC333892"
"51","SC333895",2209.36628571429,15465.564,7,47155.704,38958.916,16859.233,8749.40299999999,NA,NA,0.00536806208051071,"SC333895"
"52","SC333901",2188.881,8755.524,4,50125.342,23103.65,12316.005,5201.781,NA,NA,0.00303902246173508,"SC333901"
"53","SC333908",3295.9364,16479.682,5,46391.418,35371.084,10593.624,3072.113,9960.984,NA,0.00572006013120988,"SC333908"
"54","SC333940",2252.6005,4505.201,2,35913.664,31809.708,4522.674,4505.201,NA,NA,0.00156374501784603,"SC333940"
"55","SC333946",2310.68414285714,16174.789,7,52576.191,22809.957,15022.583,11017.228,NA,NA,0.00561423246453616,"SC333946"
"56","SC333957",2202.7788,11013.894,5,44100.061,38867.831,10518.1,9236.90399999999,NA,NA,0.00382289755098258,"SC333957"
"57","SC333959",1828.55766666667,5485.673,3,38854.405,35854.392,13010.771,2365.298,NA,NA,0.00190406461848927,"SC333959"
"58","SC333961",2606.545,23458.905,9,37098.9,28642.546,17587.028,11609.097,5242.67700000001,NA,0.00814253255689886,"SC333961"
"59","SC334061",2269.8625,4539.725,2,42473.661,25978.732,7066.353,4539.72500000001,NA,NA,0.00157572821970453,"SC334061"
"60","SC334148",1791.415,10748.49,6,41811.598,29533.895,17143.333,2283.64599999999,NA,NA,0.00373077642637207,"SC334148"
"61","SC334149",2002.77866666667,12016.672,6,42991.504,31604.438,17460.254,8832.683,NA,NA,0.00417095951348006,"SC334149"
"62","SC334157",1954.645,11727.87,6,39270.624,30962.178,21251.215,3040.33500000001,NA,NA,0.00407071699629959,"SC334157"
"63","SC334242",2933.22971428571,20532.608,7,53888.667,29409.735,5403.992,12018.271,5397.47300000001,NA,0.00712682152547368,"SC334242"
"64","SC334248",2449.372,7348.116,3,47366.133,43479.501,12036.888,7348.11600000001,NA,NA,0.00255051434676382,"SC334248"
"65","SC334252",1961.86233333333,11771.174,6,42203.741,27087.159,18041.581,4945.827,NA,NA,0.00408574771618374,"SC334252"
"66","SC334254",2472.66316666667,14835.979,6,41454.246,30539.343,16315.118,2444.079,5553.51400000001,NA,0.00514953455930564,"SC334254"
"67","SC334256",2185.44575,8741.783,4,44555.991,25895.899,7828.685,6979.94,NA,NA,0.00303425299189561,"SC334256"
"68","SC334257",2673.12925,10692.517,4,48976.025,28452.55,6905.459,2252.235,5120.58100000001,NA,0.00371134832540967,"SC334257"
"69","SC334261",2710.173,13550.865,5,40922.005,21673.072,6905.09500000001,5975.239,4152.40699999999,NA,0.00470347441351765,"SC334261"
"70","SC334646",2066.52225,8266.089,4,34944.986,37771.787,13324.598,3142.917,NA,NA,0.0028691406866912,"SC334646"
"71","SC334649",2627.21025,21017.682,8,41729.389,29924.727,9733.542,9947.077,4559.59699999999,NA,0.00729518960733876,"SC334649"
"72","SC334651",2888.06683333333,17328.401,6,49614.754,30851.88,12832.102,8672.227,5019.357,NA,0.00601464856528891,"SC334651"
"73","SC334655",2723.77933333333,16342.676,6,40955.891,36473.421,16056.397,2271.018,8873.923,NA,0.00567250566029615,"SC334655"
"74","SC358791",1936.649,7746.596,4,41304.241,34018.446,18568.989,2691.117,NA,NA,0.00268882584822874,"SC358791"
