"","levels.dat.IID.","mean","sum","length","cl1","cl2","cl3","cl4","cl5","cl6","Froh","IID"
"42","SC358900",2828.08942857143,19796.626,7,105042.523,78529.128,16908.469,10260.982,6072.53999999998,NA,0.00687136384761993,"SC358900"
"43","SC358924",2806.8616,14034.308,5,91130.211,60540.055,17669.401,3367.83200000002,5839.223,NA,0.00487127637899323,"SC358924"
"44","SC358925",3694.81844444444,33253.366,9,115454.849,98334.184,21323.571,11550.707,NA,16964.71,0.0115421676877703,"SC358925"
"45","SC358937",2504.9795,10019.918,4,100116.932,84538.195,9992.17999999999,8342.25899999999,NA,NA,0.00347789074266071,"SC358937"
"46","SC358946",9717.18758823529,165192.189,17,90134.923,66805.213,19000.889,3786.29300000001,16814.475,138204.541,0.0573378329925412,"SC358946"
"47","SC358983",2806.58771428571,19646.114,7,101525.385,79100.076,18394.122,10670.678,5405.698,NA,0.00681912147483212,"SC358983"
"48","SC358989",2694.44191666667,32333.303,12,117257.891,91626.771,30185.195,13931.157,10276.185,NA,0.0112228159135977,"SC358989"
"49","SC359019",1843.15425,14745.234,8,100215.587,63245.313,22879.046,6986.253,NA,NA,0.00511803717624894,"SC359019"
"50","SC359052",5150.87363636364,56659.61,11,108738.135,91444.615,21830.743,18844.08,12249.415,23838.07,0.019666421731372,"SC359052"
"51","SC359089",2215.43328571429,15508.033,7,107424.707,81655.727,24763.609,6388.33100000001,4152.10999999999,NA,0.00538280297379447,"SC359089"
"52","SC359095",3496.61945454545,38462.814,11,106259.592,77420.773,34737.213,12855.208,4270.42200000002,13050.503,0.0133503552371667,"SC359095"
"53","SC359104",3836.8362,19184.181,5,90563.554,71115.437,21809.516,NA,15584.157,NA,0.00665878558142166,"SC359104"
"54","SC359145",3138.55733333333,18831.344,6,114225.67,84995.98,12677.737,10676.962,4909.40100000001,NA,0.00653631666141971,"SC359145"
"55","SC359153",2103.56866666667,12621.412,6,109838.679,76468.797,25729.176,7484.19,NA,NA,0.00438086339170707,"SC359153"
"56","SC359203",2083.88633333333,12503.318,6,92833.189,64712.838,28174.131,3952.83000000002,NA,NA,0.00433987323296887,"SC359203"
"57","SC359211",3142.1305,12568.522,4,87310.781,61722.94,18082.901,6946.38999999998,5622.13200000001,NA,0.0043625053930309,"SC359211"
"58","SC359223",7678.561625,61428.493,8,117770.98,87103.913,31307.794,5902.375,NA,49142.737,0.0213216901715461,"SC359223"
"59","SC359228",2014.31975,8057.279,4,122800.894,78109.664,30727.589,3123.845,NA,NA,0.00279666321073032,"SC359228"
"60","SC359231",2663.423,15980.538,6,87104.395,64068.186,28297.95,2193.386,7551.32200000001,NA,0.00554680838435381,"SC359231"
"61","SC359237",3040.4474,30404.474,10,105951.529,78447.432,33583.776,7162.22,16891.339,NA,0.0105533237557501,"SC359237"
"62","SC364254",2630.63433333333,7891.903,3,94138.669,64715.536,18628.06,6267.84,NA,NA,0.00273926157735784,"SC364254"
"63","SC364262",1668.8175,6675.27,4,105037.863,80508.791,20127.208,NA,NA,NA,0.00231697103087677,"SC364262"
"64","SC364264",2964.20711111111,26677.864,9,82021.159,72474.367,34898.496,4753.77600000001,4330.58599999998,9076.384,0.00925982590272309,"SC364264"
"65","SC364266",2655.337,13276.685,5,116567.7,81477.708,19119.408,4924.38,4953.88200000001,NA,0.00460830715927239,"SC364266"
"66","SC380778",3685.65025,44227.803,12,104299.234,92668.975,27994.422,5407.95800000001,14552.632,16339.093,0.0153513698038169,"SC380778"
"67","SC380816",2341.88592307692,30444.517,13,98154.544,67946.206,27932.201,15642.272,4709.446,NA,0.010567222589953,"SC380816"
"68","SC380843",2918.22433333333,8754.673,3,108293.682,76618.225,22899.319,2124.25599999999,4788.777,NA,0.00303872708157109,"SC380843"
"69","SC380893",1699.39016666667,10196.341,6,91378.834,61944.899,16025.494,2366.25699999998,NA,NA,0.00353912676460145,"SC380893"
"70","SC380900",2408.15666666667,7224.47,3,98034.457,78738.594,14452.395,5473.16700000002,NA,NA,0.00250759710145632,"SC380900"
"71","SC380902",1854.9035,14839.228,8,92984.394,68693.707,39351.798,4938.49299999999,NA,NA,0.00515066227981422,"SC380902"
"72","SC380915",1727.772,1727.772,1,109184.132,83774.691,18925.382,NA,NA,NA,0.00059970573054873,"SC380915"
