"","levels.dat.IID.","mean","sum","length","cl1","cl2","cl3","cl4","cl5","cl6","Froh","IID"
"42","SC333448",1729.859,17298.59,10,144772.476,133463.632,41685.707,NA,NA,NA,0.00600430123500842,"SC333448"
"43","SC333460",2192.18877777778,19729.699,9,153322.389,131271.11,39310.167,5221.94099999999,4470.58799999999,NA,0.0068481336381777,"SC333460"
"44","SC333461",1973.64857142857,13815.54,7,159700.412,133190.352,33515.137,7048.97200000001,NA,NA,0.00479534250388663,"SC333461"
"45","SC333471",1890.8532,18908.532,10,149204.312,139723.146,38709.187,6146.326,NA,NA,0.00656310844061835,"SC333471"
"46","SC333484",1655.49733333333,4966.492,3,164622.895,129475.611,37889.459,NA,NA,NA,0.00172385807451702,"SC333484"
"47","SC333493",2006.83822222222,18061.544,9,146269.066,112037.215,52646.34,7910.22100000002,NA,NA,0.00626912083270133,"SC333493"
"48","SC333505",1729.74455555556,15567.701,9,149164.232,141136.748,38569.719,NA,NA,NA,0.00540351360085081,"SC333505"
"49","SC333517",2130.62266666667,12783.736,6,142816.018,128943.526,30040.872,6937.636,NA,NA,0.00443720568282279,"SC333517"
"50","SC333519",1802.91558333333,21634.987,12,164105.898,123284.673,56124.555,6720.22999999998,NA,NA,0.00750945476848061,"SC333519"
"51","SC333520",2252.6465,18021.172,8,154603.424,123761.215,42282.496,4865.93300000002,4658.18399999995,NA,0.00625510780334692,"SC333520"
"52","SC333524",2293.49328571429,16054.453,7,145918.248,125328.966,51317.511,2452.00200000004,5118.45000000001,NA,0.00557246411269847,"SC333524"
"53","SC333538",1742.50471428571,12197.533,7,156257.687,134764.709,40869.855,NA,NA,NA,0.00423373595512443,"SC333538"
"54","SC333544",1997.59545454545,21973.55,11,166633.01,142032.584,37018.695,13525.043,NA,NA,0.00762696921555567,"SC333544"
"55","SC333557",1723.44575,13787.566,8,157059.772,113420.581,48590.749,2379.09399999998,NA,NA,0.00478563279212699,"SC333557"
"56","SC333559",2307.3825,18459.06,8,160519.803,124718.667,37302.402,11488.121,NA,NA,0.00640709773195934,"SC333559"
"57","SC333560",2078.80333333333,12472.82,6,154411.776,125935.44,39807.178,6159.44200000004,NA,NA,0.00432928744655129,"SC333560"
"58","SC333561",1815.1275,10890.765,6,157728.442,140264.111,34900.324,4079.69,NA,NA,0.00378015975519892,"SC333561"
"59","SC333600",2007.62933333333,24091.552,12,169089.164,129475.622,39630.874,12123.329,NA,NA,0.00836212289133793,"SC333600"
"60","SC333603",4049.1334,20245.667,5,164085.568,119710.759,37705.607,NA,4798.42800000001,10027.359,0.00702722495715946,"SC333603"
"61","SC333819",1960.707,1960.707,1,156440.733,137223.591,28537.034,NA,NA,NA,0.000680556939125654,"SC333819"
"62","SC333841",2087.26257142857,14610.838,7,154447.25,122991.227,40265.707,5912.16099999996,NA,NA,0.0050713886303975,"SC333841"
"63","SC333848",1996.86,13978.02,7,158668.132,126321.267,42049.19,5331.69700000004,NA,NA,0.00485173894224745,"SC333848"
"64","SC333851",1959.82844444444,17638.456,9,159915.402,127761.501,38886.109,6085.61499999999,NA,NA,0.00612226795041917,"SC333851"
"65","SC333865",1794.947,10769.682,6,161287.617,148300.586,33194.056,2562.16800000001,NA,NA,0.00373813212136064,"SC333865"
"66","SC333882",1820.7,20027.7,11,146603.591,125740.177,34192.602,6329.473,NA,NA,0.0069515691073306,"SC333882"
"67","SC333894",1903.16176923077,24741.103,13,143410.433,134032.971,50671.433,7886.321,NA,NA,0.0085875805657207,"SC333894"
"68","SC333902",1554.208,4662.624,3,144408.338,124948.796,32402.972,NA,NA,NA,0.00161838618301144,"SC333902"
"69","SC333903",1735.41,12147.87,7,167351.75,131211.428,32902.395,2309.92800000001,NA,NA,0.00421649804080689,"SC333903"
"70","SC333905",2236.771,17894.168,8,159825.075,116481.79,27981.404,11227.7720000001,NA,NA,0.00621102500387882,"SC333905"
"71","SC333944",2154.7945,17238.356,8,164003.533,136597.73,45081.309,12186.141,NA,NA,0.00598339415063972,"SC333944"
"72","SC334144",7704.82455555556,138686.842,18,136123.321,118948.732,43492.582,20072.127,6719.56599999999,101600.807,0.048137887348045,"SC334144"
"73","SC334145",1934.163125,15473.305,8,147220.631,150671.504,48257.071,6759.34600000002,NA,NA,0.00537074896400007,"SC334145"
"74","SC334150",2202.1085,13212.651,6,160139.275,134280.177,36906.206,6308.98599999998,NA,NA,0.00458608110354862,"SC334150"
"75","SC334151",1823.21266666667,16408.914,9,154714.121,135701.824,38921.413,4483.75900000002,NA,NA,0.00569549671940585,"SC334151"
"76","SC334153",1719.03091666667,20628.371,12,152758.729,134368.072,46627.736,2367.29699999996,NA,NA,0.00716006064491451,"SC334153"
"77","SC334156",2593.22044444444,23338.984,9,152538.774,127234.149,33941.903,4731.02600000001,NA,8701.076,0.00810090825061705,"SC334156"
"78","SC334164",2499.3542,12496.771,5,162337.95,127698.847,30427.785,10576.604,NA,NA,0.00433760078416318,"SC334164"
"79","SC334241",1751.573625,14012.589,8,160017.688,116191.38,38913.839,4518.89999999997,NA,NA,0.00486373776350358,"SC334241"
"80","SC334244",2103.95428571429,14727.68,7,147961.775,151332.742,43658.28,NA,4472.91499999998,NA,0.00511194422278398,"SC334244"
"81","SC334299",2442.53833333333,21982.845,9,154047.824,132715.803,41548.348,10735.427,6189.60200000001,NA,0.00763019548890971,"SC334299"
