"","levels.dat.IID.","mean","sum","length","cl1","cl2","cl3","cl4","cl5","cl6","Froh","IID"
"50","SC359154",2848.31544444444,25634.839,9,124070.713,91821.146,33022.164,7053.34900000002,NA,10204.625,0.00889779429808683,"SC359154"
"51","SC359160",8066.384,217792.368,27,111764.563,81570.086,25684.003,12068.362,62230.987,135001.345,0.0755952354589482,"SC359160"
"52","SC359161",1781.15242857143,12468.067,7,129082.639,85176.392,36014.888,2338.07500000001,NA,NA,0.00432763769106428,"SC359161"
"53","SC359162",2147.0835,8588.334,4,106919.165,77212.59,21165.188,5349.84700000001,NA,NA,0.00298099119308942,"SC359162"
"54","SC359202",2230.578,13383.468,6,90620.942,71849.093,29989.054,2343.883,4047.826,NA,0.00464537129564292,"SC359202"
"55","SC364250",2079.8394,10399.197,5,122179.86,88720.054,27096.666,5077.58500000002,NA,NA,0.00360953762070757,"SC364250"
"56","SC364252",1834.39,12840.73,7,128021.826,86551.731,38670.06,4518.87700000001,NA,NA,0.00445698817056243,"SC364252"
"57","SC364256",1860.30633333333,5580.919,3,61478.144,52486.092,14906.054,2479.87800000001,NA,NA,0.00193712428840628,"SC364256"
"58","SC364260",5011.21783333333,30067.307,6,126803.266,86107.515,16194.109,5023.712,5832.81199999998,15439.197,0.0104362938570992,"SC364260"
"59","SC380785",1672.7905,3345.581,2,100099.323,70796.122,25209.513,NA,NA,NA,0.00116124355396137,"SC380785"
"60","SC380802",2856.51375,11426.055,4,112868.702,100183.537,20793.633,NA,6711.633,NA,0.00396595769642347,"SC380802"
"61","SC380811",2832.34955555556,25491.146,9,128254.892,104366.197,31961.694,6924.16700000002,7919.89499999996,NA,0.00884791878468591,"SC380811"
"62","SC380882",2001.55485714286,14010.884,7,122978.748,94371.22,23951.748,7537.24400000001,NA,NA,0.00486314596188242,"SC380882"
"63","SC380909",2935.353,2935.353,1,110632.285,75441.869,11997.262,2935.353,NA,NA,0.00101885434842294,"SC380909"
"64","SC387208-RESCAN",3072.464875,24579.719,8,107137.012,102909.024,33371.933,8970.77399999998,NA,8611.954,0.00853156454646649,"SC387208-RESCAN"
"65","SC387220",1799.71325,7198.853,4,111976.691,82591.978,20058.064,2148.72,NA,NA,0.00249870549903455,"SC387220"
