"","levels.dat.IID.","mean","sum","length","cl1","cl2","cl3","cl4","cl5","cl6","Froh","IID"
"49","SC333958",3862.44022222222,34761.962,9,127734.268,89168.002,29720.472,3481.33199999999,NA,21516.334,0.0120657979273406,"SC333958"
"50","SC334142",4701.231,42311.079,9,125698.465,86095.951,22430.893,8980.758,23290.756,8121.091,0.0146860792639307,"SC334142"
"51","SC334192",1599.65,3199.3,2,126210.977,114091.72,24561.668,NA,NA,NA,0.00111046975164811,"SC334192"
"52","SC334193",1975.5422,9877.711,5,133732.062,101832.118,30662.627,4757.30500000005,NA,NA,0.00342853101647916,"SC334193"
"53","SC334195",1703.905,5111.715,3,135661.459,101499.02,16803.917,NA,NA,NA,0.00177426464743722,"SC334195"
"54","SC334197",1732.961,5198.883,3,134026.028,92756.494,23620.5,NA,NA,NA,0.00180452046193154,"SC334197"
"55","SC334198",5017.94733333333,15053.842,3,122411.376,108438.699,26137.611,NA,NA,11649.813,0.0052251543109711,"SC334198"
"56","SC334201",2011.49083333333,12068.945,6,125969.548,99983.917,19696.322,7085.715,NA,NA,0.00418910335285989,"SC334201"
"57","SC334203",1927.87225,7711.489,4,130289.962,91762.563,24220.467,4683.69899999999,NA,NA,0.00267664028839656,"SC334203"
"58","SC334206",1794.0455,3588.091,2,129716.122,94397.117,20066.055,2045.723,NA,NA,0.00124541822325534,"SC334206"
"59","SC334208",2051.16257142857,14358.138,7,122775.505,109715.986,30965.597,6058.59100000001,NA,NA,0.00498367703528561,"SC334208"
"60","SC334211",2055.65045454545,22612.155,11,130456.844,90205.356,39117.335,4577.09,4504.55800000002,NA,0.0078486275582404,"SC334211"
"61","SC334213",2111.3558,21113.558,10,129947.457,104018.72,29135.154,4148.43099999998,5198.13400000002,NA,0.00732846794882252,"SC334213"
"62","SC334246",1755.49988888889,15799.499,9,126316.121,96258.991,39260.211,2348.45599999998,NA,NA,0.00548397015931438,"SC334246"
"63","SC334249",3863.12025,15452.481,4,122598.823,97909.641,28886.889,8330.85999999999,7121.62099999998,NA,0.0053635210009743,"SC334249"
